"","GSM7434229","GSM7434230","GSM7434231","GSM7434232","GSM7434233","GSM7434234","GSM7434237","GSM7434238","GSM7434239","GSM7434240","GSM7434241","GSM8114535","GSM8114536","GSM8114537","GSM8114538"
"cg17514766",0.464941882264717,0.752532228360958,0.555143915645483,0.643806359753204,0.55834107087589,0.61878159084863,0.594127332601537,0.78510491122896,0.602849740932643,0.387592487194081,0.772400261608895,0.558620689655172,0.787000562746201,0.721748400852879,0.688893998620372
"cg25526061",0.64960661854165,0.881618429968057,0.804775136358958,0.707251483679525,0.836863890917945,0.702902497860089,0.899271708683473,0.631225009087604,0.684999623295412,0.687908639177055,0.809755149630781,0.830030187688673,0.886022637536194,0.899502350013824,0.789781798829164
"cg09921821",0.665787022663769,0.593126219420681,0.547289189484019,0.568554856226089,0.604781341107872,0.553166421207658,0.665121131331865,0.61062737218129,0.525693871942841,0.499462448164644,0.726878130217028,0.734125238304737,0.723037907100908,0.810523369717324,0.729712955779674
"cg17562433",0.280680437424058,0.545130641330166,0.438100621820237,0.262118491921005,0.491454482036972,0.358254005107964,0.203508771929825,0.31136309945665,0.477596741344195,0.264240506329114,0.362627197039778,0.415153906866614,0.425649350649351,0.48976897689769,0.467470917707885
"cg16681977",0.255251141552511,0.272802311184482,0.218614718614719,0.203460207612457,0.216154349247874,0.23882503192848,0.253968253968254,0.241110147441457,0.222180591982016,0.227669902912621,0.259281084266352,0.26878612716763,0.25843621399177,0.265901060070671,0.244470774091627
"cg03477080",0.587388801674516,0.566557852738484,0.51154163231657,0.634743875278396,0.526726973684211,0.654098360655738,0.52970297029703,0.311713933415536,0.572904155656978,0.412780211285751,0.787699433865157,0.560152768936983,0.778118296046583,0.752792475014697,0.763243786090886
"cg16729850",0.112261580381471,0.159838018103859,0.138368462138954,0.194280266920877,0.197317655704575,0.276007215874925,0.154300479881875,0.2,0.270893371757925,0.229957275697411,0.187486921950199,0.0875963559915908,0.0684427117175655,0.104180639391907,0.128046078865751
"cg06495631",0.366407982261641,0.272205467457924,0.266184512259658,0.285424541347838,0.377503689647902,0.0977698483496878,0.256266026966664,0.213211669451227,0.243019838354151,0.375236742424242,0.0223121245555964,0.323076923076923,0.0391282182003569,0.0474964602908997,0.0675740210124164
"cg26940479",0.262155548462602,0.116309998790956,0.174895688456189,0.171711292200233,0.124306898774984,0.196377291804727,0.372979525862069,0.336743250041925,0.208772734219777,0.176559929122896,0.126582278481013,0.14992206319966,0.240724212673722,0.16569094622192,0.172227231740307
"cg26656751",0.433596318211703,0.707922367165129,0.71723317021558,0.544079104121992,0.615713606843022,0.615706655117656,0.598316858135186,0.575551526140828,0.623862158647594,0.840890904241131,0.800494981438196,0.846626945992697,0.6860484001949,0.609139859174375,0.662133891213389
"cg14590369",0.825359322701319,0.796180244703074,0.797344005821357,0.747866287339972,0.77355460385439,0.782989977728285,0.863583040053628,0.81349538977368,0.821809744779582,0.667069729947602,0.855766793409379,0.680154715858376,0.886219401631913,0.871533795493934,0.837455830388693
"cg26927232",0.621315192743764,0.673824130879346,0.731002017484869,0.770193401592719,0.667573079537729,0.645083932853717,0.511978704525288,0.556306306306306,0.670062695924765,0.577086280056577,0.594298245614035,0.741676234213548,0.798433048433048,0.730113636363636,0.563333333333333
"cg08123444",0.635764944275583,0.547095070422535,0.725966303270565,0.716482781678368,0.718278615794144,0.586903304773562,0.773687060097455,0.70476858345021,0.701652089407191,0.720371381758602,0.875081752779595,0.762529832935561,0.847748106815464,0.819794584500467,0.81664364640884
"cg06282596",0.524426719840479,0.544584382871537,0.686462003019628,0.698048780487805,0.645559538032656,0.526582278481013,0.445432977461447,0.376175548589342,0.575949367088608,0.536382536382536,0.460992907801418,0.456594323873122,0.668337510442774,0.727710843373494,0.747354497354497
"cg15295332",0.0395553257497415,0.0852424080980288,0.0744793505118249,0.100294985250737,0.0532467532467532,0.0721174004192872,0.0802568218298555,0.0683274021352313,0.064721969006381,0.0919259000349528,0.0859697386519945,0.0846670108415075,0.071551724137931,0.0624108416547789,0.0563936781609195
"cg10714960",0.792328042328042,0.624427979952059,0.71759097779328,0.728713520603345,0.723043027475376,0.836858638743455,0.741296611480736,0.718468701500259,0.793965517241379,0.686170212765957,0.767136150234742,0.723906749961908,0.801018879232844,0.859851246900977,0.785038167938931
"cg09301200",0.413494809688581,0.705394190871369,0.77466251298027,0.681437125748503,0.728381374722838,0.609634551495017,0.647743813682678,0.563615579000922,0.517716535433071,0.668115942028985,0.67911479944675,0.571428571428571,0.712941176470588,0.723897911832947,0.709908069458631
"cg10170504",0.458053691275168,0.364190012180268,0.369504209541628,0.249289099526066,0.257352941176471,0.462940461725395,0.487437185929648,0.316690442225392,0.404733727810651,0.367521367521368,0.345454545454545,0.379498364231189,0.315637065637066,0.346871569703622,0.273084479371316
"cg02011981",0.34887073522345,0.36680421824851,0.475153374233129,0.292883211678832,0.410235131396957,0.54020979020979,0.564994298745724,0.667029379760609,0.359409362236883,0.431670984455959,0.337430610626487,0.452495974235105,0.179778830963665,0.161216730038023,0.308080808080808
"cg14481208",0.273648648648649,0.0500363901018923,0.198385408880251,0.173506891271057,0.238990332975295,0.30764807360552,0.117336644420301,0.117422312786551,0.203703703703704,0.264900662251656,0.0771710276829731,0.144418052256532,0.116460905349794,0.134001823154057,0.123173277661795
"cg10378348",0.729442970822281,0.673333333333333,0.748375116063138,0.772284644194757,0.779122541603631,0.608333333333333,0.6815578465063,0.719373219373219,0.647157190635452,0.701605288007554,0.665248226950355,0.744855967078189,0.760690789473684,0.763606823720552,0.777366863905325
"cg14287796",0.407598134473377,0.451370782965948,0.402293470629534,0.372742474916388,0.398104819840898,0.533789818398333,0.414964492276155,0.865384615384615,0.373661750393052,0.523572551073861,0.383385500380678,0.37814871016692,0.236226276027271,0.313428169454432,0.299167032003507
"cg22424284",0.730945821854913,0.825601374570447,0.81922525107604,0.835481890730509,0.853853853853854,0.650438169425511,0.779319041614124,0.610852713178295,0.872549019607843,0.761721258831085,0.825531914893617,0.80773249738767,0.842598010532475,0.839708561020036,0.809467455621302
"cg25694032",0.645266089108911,0.840282948622487,0.673145970038381,0.746615362690609,0.815784215784216,0.597360624831673,0.812168860023928,0.543929225137279,0.758194444444444,0.713966627250033,0.85506531920138,0.729127516778523,0.888813742729609,0.698397737983035,0.706680060271221
"cg02207858",0.494845360824742,0.366336633663366,0.326857142857143,0.408719346049046,0.347989949748744,0.349442379182156,0.445035460992908,0.383647798742138,0.409368635437882,0.449481865284974,0.27603305785124,0.174008810572687,0.239485981308411,0.387234042553191,0.237635705669481
"cg15972264",0.471777003484321,0.734347364697559,0.626371166330871,0.709216965742251,0.58185001459002,0.697388632872504,0.535911602209945,0.51161995898838,0.63012729844413,0.644120707596254,0.838196286472148,0.777604976671851,0.570336391437309,0.813051823416507,0.749526216045483
"cg09759458",0.303066388806192,0.171899529042386,0.280511811023622,0.175552968568102,0.194805194805195,0.284544524053224,0.232963549920761,0.285052426237503,0.227272727272727,0.212330827067669,0.263157894736842,0.314857142857143,0.217044284243048,0.167753717714584,0.210070810385523
"cg08300930",0.821989528795812,0.79978021978022,0.833360886096876,0.866808650065531,0.750418060200669,0.892483127763556,0.760776699029126,0.906368715083799,0.80878026702874,0.73159324079662,0.89298198440441,0.76925355450237,0.921526418786693,0.907864370672821,0.837259100642398
"cg18870599",0.26861871419478,0.322887520984891,0.288655278142795,0.235392829900839,0.271368798565451,0.341103533787973,0.272978475858057,0.268295904887715,0.24517502994809,0.234805421950153,0.30746757041019,0.30062893081761,0.285013891158686,0.302874231599934,0.281524411661398
"cg25404375",0.24373576309795,0.241567619659492,0.348457993619284,0.369205298013245,0.325799160477882,0.342290748898678,0.345376607470912,0.140949554896142,0.386223440712817,0.261060183339976,0.256591639871383,0.298557158712542,0.553224553224553,0.531702607016415,0.534185493460166
"cg08994060",0.549650043744532,0.638677634642247,0.610580455547392,0.562718034278781,0.636324167872648,0.325161290322581,0.61998584237848,0.637413765442002,0.511743067345784,0.570808976051292,0.641910331384016,0.76320939334638,0.707138235928402,0.763003593720446,0.606950638167
"cg20682675",0.561135371179039,0.682640586797066,0.683755613931023,0.748300520879315,0.661647376109675,0.827061649319456,0.806818181818182,0.743556701030928,0.667217005468992,0.775124930594114,0.845137564696268,0.752186588921283,0.905912818299525,0.790475036354823,0.714348640017619
"cg08719577",0.0706100960049551,0.067743288590604,0.0815758058097891,0.0727165817326539,0.0675963129283857,0.0868501529051988,0.0737257852172278,0.11680382267056,0.072193922360794,0.106444605358436,0.0739130434782609,0.104495037945126,0.0762483130904184,0.0718864468864469,0.0685442120521847
"cg10396171",0.446083193499956,0.423997576002424,0.385686370297997,0.579677506530943,0.577498865870256,0.682632050134288,0.6997920997921,0.377639751552795,0.590075359021755,0.540551418796539,0.778508771929825,0.737185319987868,0.717792996511177,0.706933911159263,0.754222062522458
"cg15583029",0.456102003642987,0.613463241806909,0.564649375600384,0.688550840672538,0.633339359971072,0.532752613240418,0.624722974636789,0.638293068412734,0.721951219512195,0.53410152600436,0.692361597757533,0.615218951902369,0.736588082420642,0.642073170731707,0.714915503306392
"cg26215849",0.285714285714286,0.245551601423488,0.238227146814404,0.233602875112309,0.191919191919192,0.421672555948174,0.226305609284333,0.36,0.214788732394366,0.278787878787879,0.307692307692308,0.361179361179361,0.18872870249017,0.185210780926054,0.175041876046901
"cg27311341",0.496254956674989,0.687269062814914,0.654559270516717,0.750064416387529,0.717893733619252,0.708308605341246,0.701553123896929,0.789380530973451,0.698987246811703,0.630794316328907,0.598174778761062,0.83311199645861,0.820111731843575,0.842452666319264,0.721351392482118
"cg00610577",0.547563200416992,0.718415069827866,0.521619911411095,0.791583610188261,0.633238501659554,0.603084732526357,0.52467024914509,0.557878435927216,0.647601891465886,0.448143053645117,0.802211934156379,0.673658872077029,0.898882841592667,0.69674835061263,0.822126363867039
"cg03103886",0.518000894454383,0.545665089114893,0.478675645342312,0.464249186424919,0.389723638314999,0.27905824039653,0.451198630136986,0.239892564320045,0.42727084626526,0.42609765329296,0.291309987029831,0.295671641791045,0.390982636148382,0.380859173792109,0.39855285029823
"cg09367545",0.0808960796515246,0.344356796116505,0.340238588470605,0.402334677912236,0.307279851515776,0.280500870496853,0.300784550392275,0.216241360978203,0.105817452357071,0.326461715270794,0.137417873822528,0.346043460434604,0.298613324832643,0.215045871559633,0.248124378559161
"cg02326806",0.861289233884576,0.56553262688232,0.648742746615087,0.503897550111359,0.632785869228386,0.536332179930796,0.812160694896851,0.387448840381992,0.506639004149378,0.746666666666667,0.726337448559671,0.641262509622787,0.745064377682403,0.79216603332359,0.793496862521392
"cg12332674",0.76687543493389,0.784822765851223,0.793338884263114,0.771283354510801,0.787778825007854,0.897684960336733,0.811859566605073,0.634356846473029,0.786360799001248,0.641961852861035,0.896340425531915,0.820035237855525,0.875804487736998,0.914704246245133,0.851638772663877
"cg10013142",0.222442899702085,0.279714738510301,0.407576747224037,0.308792372881356,0.245,0.313568985176739,0.317055909412597,0.448125544899738,0.347000759301443,0.276717557251908,0.207676490747087,0.258098223615465,0.244474212993972,0.235973597359736,0.221010332950631
"cg14836522",0.659520668425682,0.780353483606557,0.698238656246355,0.74403969502602,0.654691170374465,0.81161328067866,0.82020202020202,0.644026360544218,0.747226934620906,0.670078641867432,0.744927876158086,0.694336230146838,0.846859083191851,0.805863839655458,0.787134866376631
"cg13247398",0.755218216318786,0.711548913043478,0.624729788153913,0.645471800433839,0.652746844840386,0.600863821138211,0.534998763294583,0.730563616923782,0.681130526562683,0.663134345931944,0.876180662888545,0.810327198364008,0.830734966592428,0.794185887812201,0.749894854899762
"cg11685316",0.0198514710082833,0.207677599647007,0.308329550612801,0.431456727485608,0.325336597307222,0.566130782128415,0.11190650109569,0.604091183574879,0.406047989481757,0.333407177669473,0.0691780821917808,0.135250085062947,0.189357691750036,0.435607824871914,0.211391375101709
"cg14371731",0.725186104218362,0.657702984038862,0.591562876657292,0.632882111034955,0.64163551931136,0.625644008642181,0.689885701962476,0.416621791419853,0.637290530991318,0.654421155435354,0.456775279547914,0.7301116124436,0.777003484320557,0.673630326508024,0.681386710689228
"cg13873263",0.537426408746846,0.639350313768918,0.545245901639344,0.608859357696567,0.581753853929745,0.44149459193707,0.610943558810857,0.542604501607717,0.619076549210207,0.521793665725933,0.594708994708995,0.596385542168675,0.754273504273504,0.711234911792015,0.700537496800614
"cg23731742",0.738216266173752,0.755198259187621,0.656493047372142,0.726859250153657,0.711764705882353,0.594882219299295,0.730746410347692,0.592781669238988,0.755139969799048,0.696901483050847,0.813123230333621,0.642482288113356,0.815273166314519,0.694663573085847,0.689753455892832
"cg01213231",0.730651210364814,0.703783571848657,0.758036338225017,0.726506926244852,0.775101961545931,0.895538395538396,0.843098490294752,0.748633879781421,0.742529768591328,0.744667503136763,0.779397841317932,0.786546610169492,0.7246212977617,0.792542372881356,0.816281628162816
"cg05793013",0.875223552070436,0.894845360824742,0.862467272447251,0.846234939759036,0.823410224438903,0.876967688483844,0.882043255549232,0.922481982773774,0.790939538163229,0.858494533221194,0.910591222343127,0.899349921542255,0.788290840415486,0.860310421286031,0.838329403839677
"cg15341833",0.696494216802654,0.812829253176325,0.696615988229524,0.735858938547486,0.676531456953642,0.766158084339903,0.686491616577033,0.626197555335316,0.782008830022075,0.637072492858797,0.783,0.860757867694284,0.796410130317187,0.778093398477446,0.879476758953518
"cg08043345",0.612934756047894,0.758210910451951,0.743678774928775,0.834374708570363,0.74818401937046,0.838232431380183,0.758301619282143,0.669177463091293,0.68067081604426,0.813100436681223,0.799734999053568,0.676399862590175,0.882177923237132,0.750642358986908,0.779236716161492
"cg08959039",0.849284622864287,0.708192408868846,0.700290275761974,0.769341536850373,0.679019148643064,0.844833305689169,0.893141109654871,0.709635416666667,0.686561225504824,0.654139685476411,0.93190008698894,0.781316916488223,0.919144385026738,0.924739686305523,0.843162530884091
"cg08105396",0.473002159827214,0.436220472440945,0.485698102520532,0.646338698707776,0.55009633911368,0.367326732673267,0.43365047571357,0.496592844974446,0.448885472713297,0.403412749517064,0.542450665442864,0.527789385708316,0.507107540173053,0.589726918075423,0.409046534331272
"cg08103988",0.1269987699877,0.192431561996779,0.279015422963078,0.212957949828551,0.230034924330617,0.0788365095285858,0.214210341188885,0.327935222672065,0.0930753238445546,0.331953195319532,0.0282182835820896,0.242487917629754,0.174386920980926,0.150359219979473,0.144469140023936
"cg08899895",0.333291042882517,0.290611028315946,0.376901583359205,0.366815108032327,0.392081958673381,0.308146577831617,0.318269230769231,0.338410821871092,0.464661004750252,0.440571353688901,0.184876140808344,0.325159556600605,0.238702817650186,0.183628318584071,0.280667495118054
"cg23781334",0.812051498522583,0.441271358585255,0.525770622738051,0.585720533566586,0.522094691535151,0.560378847671665,0.65848406546081,0.610971818272992,0.681336593317033,0.529411764705882,0.316933780593863,0.444242973708069,0.425848375451264,0.418997668997669,0.481019173851499
"cg04430129",0.585501251768804,0.677468236391188,0.6139826710487,0.685739244376501,0.617964824120603,0.639381443298969,0.805179580091655,0.632892057026477,0.648411594822976,0.567535545023697,0.669353172143005,0.430359085963003,0.637501664669064,0.573487389737856,0.569623484365029
"cg27170268",0.832189644416719,0.517395392571697,0.746142542248347,0.748986682107701,0.60595957491144,0.813571178733823,0.813559322033898,0.729181084198385,0.751086956521739,0.745,0.907225894688853,0.799239337136648,0.827706926731683,0.834961997828447,0.845198279980889
"cg05272827",0.639826551034023,0.713518696069032,0.714743375825936,0.618824482239963,0.622947214076246,0.546273274766562,0.636705664072566,0.494369311461922,0.686252771618625,0.657561587591241,0.701369360557525,0.59621052631579,0.784594348222425,0.704036594173822,0.708640903169779
"cg24810735",0.35975943138327,0.391904761904762,0.528099528099528,0.384957391626528,0.318934485241181,0.374181478016838,0.468736886277801,0.50558081852005,0.329716193656094,0.375821287779238,0.344453064391001,0.388694638694639,0.262399321746503,0.227080935941695,0.267895878524946
"cg27159677",0.139950678175092,0.0985442329227324,0.0750187546886722,0.111580429426258,0.0781922525107604,0.142107387969318,0.0937291527685123,0.135751901696899,0.0639442861665084,0.107081174438687,0.0995515695067265,0.101924076963079,0.101088646967341,0.104817947774917,0.0762551906379766
"cg16659510",0.833364503459884,0.898576833003062,0.757449757449757,0.845808899620559,0.69970241945918,0.867014341590613,0.829321297225008,0.642655729300179,0.724387096774194,0.736778846153846,0.839605017347211,0.869294143843242,0.813175174751112,0.823817932116932,0.838081755441515
"cg10479181",0.644739502594864,0.678264014466546,0.698022850106041,0.640909398470803,0.66583773702207,0.781057268722467,0.611249244002419,0.8343776106934,0.627037448150961,0.632150776053215,0.735600441849456,0.739606126914661,0.701260911736178,0.607536511435657,0.67326873753206
"cg16718276",0.36566809320019,0.340582465211771,0.393297115311041,0.439228251027373,0.403322327692943,0.287433358720487,0.386602422538981,0.430543639341705,0.373046604895588,0.409426867219917,0.299317088312898,0.268043087971275,0.0987336762960032,0.293335696561503,0.253233492171545
"cg02770133",0.650602409638554,0.707707707707708,0.687258687258687,0.65625,0.721897810218978,0.572379367720466,0.778335724533716,0.474622770919067,0.54375,0.570054945054945,0.675059952038369,0.653021442495127,0.746918652423993,0.785153461812991,0.761409127301842
"cg08548489",0.0617184348527632,0.0637936884967764,0.0646417445482866,0.0736111111111111,0.0650818394388153,0.0707070707070707,0.0703248186691895,0.0972626674432149,0.0631720430107527,0.061284046692607,0.06511458712259,0.0600994125621329,0.062407132243685,0.0733475479744136,0.0767857142857143
"cg27365627",0.68178370999545,0.648975609756098,0.681119714115545,0.719614417435038,0.643705748229929,0.650028752156412,0.748112897932393,0.537651677373305,0.584241223726202,0.680446096654275,0.916758883560802,0.880060252306534,0.844572994367484,0.764489069649212,0.806122448979592
"cg17915972",0.672317994016242,0.756890768557678,0.69832261319208,0.716113744075829,0.704137180185084,0.654971293174155,0.651212174836312,0.585557740938466,0.688200624061019,0.752094804883888,0.714251639833035,0.748707144225244,0.875862068965517,0.693267944716897,0.789852700490998
"cg25885280",0.555950840879689,0.592669432918396,0.568222621184919,0.728795811518325,0.580802882141019,0.57201166180758,0.400088613203367,0.498243148278285,0.558804627249357,0.554246100519931,0.597370379558422,0.562747035573123,0.687920298879203,0.757526254375729,0.687170010559662
"cg08887400",0.595885865958859,0.626525198938992,0.652108952993909,0.676595744680851,0.654317469364491,0.4917055469155,0.626997555931566,0.453925665273807,0.618468029860435,0.588688495885134,0.842714699260212,0.671701913393756,0.730275516593613,0.834023574386747,0.808278086364451
"cg02963266",0.201432408236347,0.192556019749335,0.152610441767068,0.157852240613646,0.117013372956909,0.159872948650079,0.118949958982773,0.101489757914339,0.177566045907319,0.176718684099536,0.112452002194185,0.140929535232384,0.0565234223770809,0.0816404752778842,0.142904181758314
"cg27588646",0.354879594423321,0.575515151515152,0.524685138539043,0.447903267301261,0.389165140015703,0.39462457337884,0.498136645962733,0.873310363106282,0.329309512312892,0.616561844863732,0.414401858304297,0.336729495669893,0.241935483870968,0.283687943262411,0.261305007587253
"cg19884556",0.416302765647744,0.311135371179039,0.256281407035176,0.308145240431796,0.185230024213075,0.43048403707518,0.422290388548057,0.290502793296089,0.263157894736842,0.258485639686684,0.315539739027283,0.29971181556196,0.287280701754386,0.215,0.236111111111111
"cg20307391",0.442244224422442,0.571275455519829,0.379711751662971,0.542460796139928,0.435973720094211,0.397489539748954,0.526379331160208,0.573946689595873,0.596110904354298,0.545358649789029,0.270740975300823,0.382341723874905,0.3252176717188,0.424835577826495,0.393838215207163
"cg21450723",0.461704524122395,0.416171224732461,0.418125643666323,0.553347945980344,0.492800610279394,0.425123986936011,0.356028461387819,0.28,0.418593242165941,0.352103078733817,0.564205025743487,0.494975544686527,0.674245363544657,0.67686170212766,0.588259754660753
"cg05695429",0.570397111913357,0.560043431053203,0.500340599455041,0.648775894538606,0.629034848241529,0.571142033345869,0.599329941680109,0.544729628706703,0.6180403930131,0.582777207392197,0.631427116918378,0.586692674469007,0.627561997508776,0.690059971928034,0.728840754111512
"cg20151476",0.299212598425197,0.36703821656051,0.272789115646259,0.499207606973059,0.354153251770766,0.230309072781655,0.239301310043668,0.571729957805907,0.397810218978102,0.381628787878788,0.383720930232558,0.347391786903441,0.169365721997301,0.197699496764917,0.208719346049046
"cg27599211",0.380784175203108,0.454713835895536,0.269108280254777,0.22280534351145,0.369458128078818,0.382238307349666,0.238873009391588,0.467919004635277,0.330518146541885,0.386604774535809,0.251321480057665,0.238528631020099,0.231045204496532,0.295292014302741,0.390330788804071
"cg00693401",0.0589218554116172,0.0646766169154229,0.104188759278897,0.0413809411208323,0.0676832530765115,0.0806037251123956,0.0809506126995915,0.076050700466978,0.0702627939142462,0.096401028277635,0.0699865410497981,0.057784911717496,0.0560875512995896,0.0691747572815534,0.0644743656136717
"cg05211836",0.293910594860964,0.367482574161128,0.201383171414457,0.223607512953368,0.302909466843893,0.219605126428819,0.214245965498052,0.179968970867092,0.290928419560595,0.243659420289855,0.306498145349636,0.351385128098313,0.302471412762818,0.275924256086564,0.384314364911136
"cg01252526",0.12122936824132,0.550326797385621,0.42808128793877,0.26794682422452,0.250472232716283,0.187988482106129,0.364756293519014,0.113052976515565,0.219464402351404,0.372667910447761,0.27148253068933,0.22014714204867,0.2129580456718,0.538251366120219,0.216830149716056
"cg07815009",0.307157464212679,0.350384309567983,0.157579062159215,0.331576425491136,0.265750583354939,0.283176858665313,0.324571428571429,0.359026369168357,0.303053435114504,0.346999016070843,0.30515325025261,0.239174219536757,0.14366373902133,0.208461066830166,0.18759501368197
"cg26255314",0.694244604316547,0.615423642820903,0.782781081846502,0.693465727098014,0.772758384668036,0.707350427350427,0.768081291093843,0.502778512834083,0.692525125628141,0.75756600128783,0.776482345103265,0.703844528939586,0.82605504587156,0.758738862234407,0.734039140198909
"cg26517831",0.728306403351287,0.78806907378336,0.645623342175066,0.7575,0.705071664829107,0.629803186504217,0.629129827826896,0.627402355858648,0.654918032786885,0.523594053005818,0.768054375531011,0.622857142857143,0.779725609756098,0.734133790737564,0.697620429483459
"cg18680977",0.2021160728178,0.121443089430894,0.0521917808219178,0.188118811881188,0.12768,0.2,0.181736694677871,0.284263458883849,0.142951951154765,0.224688115561392,0.0193288590604027,0.164754746835443,0.0366723259762309,0.157786885245902,0.0221745350500715
"cg20580578",0.269430051813472,0.654654075929852,0.468106786223762,0.487716507599859,0.482624713730957,0.55922131147541,0.396557120500782,0.759594833193941,0.572755417956656,0.564434782608696,0.280230778288002,0.346426185704743,0.32,0.417849675360405,0.385129774453134
"cg03070236",0.432801822323462,0.402777777777778,0.511973575557391,0.458715596330275,0.487674169346195,0.430790960451977,0.548015364916773,0.436,0.483920367534456,0.215460526315789,0.611764705882353,0.604068857589984,0.60596546310832,0.634278002699055,0.680896478121665
"cg10296799",0.11208967173739,0.0613026819923372,0.0755078574166347,0.0693912303107705,0.0718105423987777,0.087173579109063,0.103305785123967,0.0917225950782998,0.0612324492979719,0.100056529112493,0.108932461873638,0.0814144736842105,0.0682128240109141,0.0374280230326296,0.0443064182194617
"cg06052485",0.0335891124945707,0.0773369813041496,0.191846321617314,0.210301893228723,0.122112657030933,0.0355764214919145,0.0450179570700743,0.0359964881474978,0.0543278084714549,0.113584172407702,0.12778997438712,0.0506596306068602,0.0415049590340664,0.06995841995842,0.0490873466020419
"cg08347471",0.819522326064382,0.830448782451197,0.765609469594289,0.852721774193548,0.725911949685535,0.789935188715212,0.888086642599278,0.87325234930094,0.797272560863994,0.911655530809206,0.856283634061412,0.624587679415173,0.795286740163851,0.826328477098837,0.782943469785575
"cg23548479",0.110798333521,0.163962002770631,0.0774060842264805,0.0693568726355612,0.168412781561027,0.055093756040982,0.160896830169229,0.0212975501661948,0.0781553847578479,0.0629482071713147,0.124801271860095,0.0385053831538949,0.107823267126064,0.215420418901143,0.116036228023442
"cg01738022",0.514227642276423,0.617100371747212,0.68065463701217,0.619129438717068,0.686172967374417,0.61557478368356,0.697318007662835,0.552366175329713,0.678185745140389,0.462025316455696,0.704012112036336,0.655498281786942,0.693909020817271,0.760184473481937,0.737209302325581
"cg02691264",0.830007390983001,0.869285984132981,0.81610337972167,0.706863125242342,0.764890282131661,0.77150084317032,0.703655352480418,0.666666666666667,0.814722911497105,0.7090203685742,0.700787401574803,0.676151761517615,0.829964328180737,0.796771826852531,0.738390804597701
"cg09043214",0.401449275362319,0.678806272129489,0.683967112024666,0.659259259259259,0.656037637219028,0.527689873417722,0.587573385518591,0.451707317073171,0.496296296296296,0.705357142857143,0.696945967110415,0.704831932773109,0.660929432013769,0.769905956112853,0.755338621110433
